sequence,frame,detection_id,x_px,y_px,area_px,source
01,269,21364,138.0,24.0,25,human_tracking_gold
01,269,21368,51.0,111.0,25,human_tracking_gold
01,269,21369,60.0,106.0,25,human_tracking_gold
01,269,21377,120.0,175.0,25,human_tracking_gold
01,269,21378,118.0,164.0,25,human_tracking_gold
01,269,21380,127.0,190.0,25,human_tracking_gold
01,269,21381,138.0,207.0,25,human_tracking_gold
01,269,21382,29.0,208.0,25,human_tracking_gold
01,269,21433,21.0,193.0,25,human_tracking_gold
01,269,21476,233.0,235.0,25,human_tracking_gold
01,269,21477,237.0,245.0,25,human_tracking_gold
01,269,21479,253.0,319.0,25,human_tracking_gold
01,269,21480,257.0,308.0,25,human_tracking_gold
01,269,21482,212.0,312.0,25,human_tracking_gold
01,269,21483,209.0,327.0,25,human_tracking_gold
01,269,21500,194.0,276.0,25,human_tracking_gold
01,269,21501,182.0,291.0,25,human_tracking_gold
01,269,21504,192.0,305.5,30,human_tracking_gold
01,269,21507,233.0,397.0,25,human_tracking_gold
01,269,21508,235.0,371.0,25,human_tracking_gold
01,269,21510,219.0,410.0,25,human_tracking_gold
01,269,21511,223.0,395.0,25,human_tracking_gold
01,269,21513,203.5,376.5,34,human_tracking_gold
01,269,21514,203.0,391.0,25,human_tracking_gold
01,269,21516,201.0,405.0,25,human_tracking_gold
01,269,21517,210.0,407.0,25,human_tracking_gold
01,269,21519,261.0,433.0,25,human_tracking_gold
01,269,21520,278.0,425.0,25,human_tracking_gold
01,269,21521,232.0,437.0,25,human_tracking_gold
01,269,21523,244.0,429.0,25,human_tracking_gold
01,269,21525,177.0,406.0,25,human_tracking_gold
01,269,21526,188.0,415.0,25,human_tracking_gold
01,269,21528,300.0,365.0,25,human_tracking_gold
01,269,21529,307.0,376.0,25,human_tracking_gold
01,269,21531,289.0,364.0,25,human_tracking_gold
01,269,21532,289.0,376.0,25,human_tracking_gold
01,269,21547,311.0,362.0,25,human_tracking_gold
01,269,21548,322.0,369.0,25,human_tracking_gold
01,269,21582,212.0,430.0,25,human_tracking_gold
01,269,21583,206.0,425.0,25,human_tracking_gold
01,269,21594,82.0,382.0,25,human_tracking_gold
01,269,21595,82.0,391.0,25,human_tracking_gold
01,269,21601,87.0,358.0,25,human_tracking_gold
01,269,21629,350.0,456.0,25,human_tracking_gold
01,269,21630,331.0,463.0,25,human_tracking_gold
01,269,21632,316.0,416.0,25,human_tracking_gold
01,269,21633,331.0,408.0,25,human_tracking_gold
01,269,21635,353.0,443.0,25,human_tracking_gold
01,269,21636,366.0,454.0,25,human_tracking_gold
01,269,21648,470.0,402.0,25,human_tracking_gold
01,269,21649,444.0,396.0,25,human_tracking_gold
01,269,21651,486.0,363.0,25,human_tracking_gold
01,269,21652,488.0,379.0,25,human_tracking_gold
01,269,21678,625.0,500.0,25,human_tracking_gold
01,269,21681,673.0,414.0,25,human_tracking_gold
01,269,21682,683.0,433.0,25,human_tracking_gold
01,269,21684,654.0,490.0,25,human_tracking_gold
01,269,21685,642.0,489.0,25,human_tracking_gold
01,269,21687,666.0,492.0,25,human_tracking_gold
01,269,21688,661.0,503.0,25,human_tracking_gold
01,269,21691,618.0,543.0,25,human_tracking_gold
01,269,21693,620.0,516.0,25,human_tracking_gold
01,269,21695,612.0,511.0,25,human_tracking_gold
01,269,21696,605.0,517.0,25,human_tracking_gold
01,269,21699,541.0,530.0,25,human_tracking_gold
01,269,21700,568.0,532.0,25,human_tracking_gold
01,269,21702,550.0,537.0,25,human_tracking_gold
01,269,21703,546.0,546.0,25,human_tracking_gold
01,269,21705,607.0,543.0,25,human_tracking_gold
01,269,21706,596.0,544.0,25,human_tracking_gold
01,269,21708,514.0,505.0,25,human_tracking_gold
01,269,21709,505.0,520.0,25,human_tracking_gold
01,269,21711,520.0,509.5,30,human_tracking_gold
01,269,21712,531.0,509.0,25,human_tracking_gold
01,269,21714,578.0,521.0,25,human_tracking_gold
01,269,21715,565.0,521.0,25,human_tracking_gold
01,269,21717,641.0,516.0,25,human_tracking_gold
01,269,21718,649.0,520.0,25,human_tracking_gold
01,269,21720,633.0,519.0,25,human_tracking_gold
01,269,21721,635.0,530.0,25,human_tracking_gold
01,269,21726,583.0,530.0,25,human_tracking_gold
01,269,21727,593.0,524.0,25,human_tracking_gold
01,269,21729,658.0,484.0,25,human_tracking_gold
01,269,21730,631.0,470.0,25,human_tracking_gold
01,269,21732,677.0,459.0,25,human_tracking_gold
01,269,21733,673.0,470.0,25,human_tracking_gold
01,269,21748,521.0,500.0,25,human_tracking_gold
01,269,21749,513.0,495.0,25,human_tracking_gold
01,269,21799,656.0,268.0,25,human_tracking_gold
01,269,21800,662.0,290.0,25,human_tracking_gold
01,269,21802,547.0,350.0,25,human_tracking_gold
01,269,21803,537.0,357.0,25,human_tracking_gold
01,269,21805,564.0,333.0,25,human_tracking_gold
01,269,21807,552.0,338.0,25,human_tracking_gold
01,269,21809,544.0,320.0,25,human_tracking_gold
01,269,21812,531.0,336.0,25,human_tracking_gold
01,269,21813,542.0,332.0,25,human_tracking_gold
01,269,21817,555.0,319.0,25,human_tracking_gold
01,269,21818,567.0,318.0,25,human_tracking_gold
01,269,21856,523.5,260.0,30,human_tracking_gold
01,269,21862,662.0,304.0,25,human_tracking_gold
01,269,21863,651.0,307.0,25,human_tracking_gold
01,269,21864,645.0,317.0,25,human_tracking_gold
01,269,21909,692.0,251.0,25,human_tracking_gold
01,269,21920,538.0,184.0,25,human_tracking_gold
01,269,21921,546.0,204.0,25,human_tracking_gold
01,269,21923,529.0,141.0,25,human_tracking_gold
01,269,21924,543.0,156.0,25,human_tracking_gold
01,269,21926,557.0,163.0,25,human_tracking_gold
01,269,21927,564.0,176.0,25,human_tracking_gold
01,269,21930,476.0,180.0,25,human_tracking_gold
01,269,21931,482.0,176.0,25,human_tracking_gold
01,269,21937,604.5714285714286,198.42857142857142,35,human_tracking_gold
01,269,21938,587.0,198.0,25,human_tracking_gold
01,269,21940,428.0,178.0,25,human_tracking_gold
01,269,21941,417.0,186.0,25,human_tracking_gold
01,269,21943,440.0,157.0,25,human_tracking_gold
01,269,21944,439.0,165.0,25,human_tracking_gold
01,269,21946,406.0,134.0,25,human_tracking_gold
01,269,21947,419.0,139.0,25,human_tracking_gold
01,269,21950,408.0,144.0,25,human_tracking_gold
01,269,21951,396.0,137.0,25,human_tracking_gold
01,269,21953,386.0,134.0,25,human_tracking_gold
01,269,21956,375.0,127.0,25,human_tracking_gold
01,269,21957,366.0,122.0,25,human_tracking_gold
01,269,21967,407.0,124.0,25,human_tracking_gold
01,269,21968,419.0,130.0,25,human_tracking_gold
01,269,21970,420.0,114.0,25,human_tracking_gold
01,269,21971,408.0,111.0,25,human_tracking_gold
01,269,21974,429.0,144.0,25,human_tracking_gold
01,269,21975,425.0,127.0,25,human_tracking_gold
01,269,21984,437.0,142.0,25,human_tracking_gold
01,269,21985,447.0,143.0,25,human_tracking_gold
01,269,21987,450.0,152.0,25,human_tracking_gold
01,269,21988,454.0,166.0,25,human_tracking_gold
01,269,21989,394.0,146.0,25,human_tracking_gold
01,269,21990,382.0,145.0,25,human_tracking_gold
01,269,22045,515.0,90.0,25,human_tracking_gold
01,269,22046,520.0,84.0,25,human_tracking_gold
01,269,22052,559.0,98.0,25,human_tracking_gold
01,269,22053,555.0,109.0,25,human_tracking_gold
01,269,22075,428.0,54.0,25,human_tracking_gold
01,269,22076,436.0,55.0,25,human_tracking_gold
01,269,22078,432.0,37.0,25,human_tracking_gold
01,269,22109,450.0,44.0,25,human_tracking_gold
01,269,22110,440.0,46.0,25,human_tracking_gold
01,269,22163,332.0,26.0,25,human_tracking_gold
01,269,22198,672.0,143.0,25,human_tracking_gold
01,269,22199,686.0,155.0,25,human_tracking_gold
01,269,22200,406.0,31.0,25,human_tracking_gold
01,269,22201,241.0,41.0,25,human_tracking_gold
01,269,22202,232.0,29.0,25,human_tracking_gold
01,269,22204,440.0,422.0,25,human_tracking_gold
01,269,22206,163.0,316.0,25,human_tracking_gold
01,269,22207,41.0,278.0,25,human_tracking_gold
01,269,22208,26.0,325.0,25,human_tracking_gold
01,270,862,184.0,149.0,25,human_tracking_gold
01,270,915,581.0,414.0,25,human_tracking_gold
01,270,984,47.0,430.0,25,human_tracking_gold
01,270,990,212.0,506.0,25,human_tracking_gold
01,270,1002,351.0,383.0,25,human_tracking_gold
01,270,1044,544.0,520.0,25,human_tracking_gold
01,270,1129,582.0,178.0,25,human_tracking_gold
01,270,1152,558.0,262.0,25,human_tracking_gold
01,270,1249,335.0,55.0,25,human_tracking_gold
01,270,1262,57.0,270.0,25,human_tracking_gold
01,270,5003,50.0,71.0,25,human_tracking_gold
01,270,5007,56.0,98.0,25,human_tracking_gold
01,270,5012,71.0,63.0,25,human_tracking_gold
01,270,5017,79.0,52.0,25,human_tracking_gold
01,270,5023,118.0,48.0,25,human_tracking_gold
01,270,5031,39.0,56.0,25,human_tracking_gold
01,270,5032,20.0,64.0,25,human_tracking_gold
01,270,5042,73.0,112.0,25,human_tracking_gold
01,270,5043,61.0,135.0,25,human_tracking_gold
01,270,5050,58.0,148.0,25,human_tracking_gold
01,270,5054,47.5,135.0,30,human_tracking_gold
01,270,5055,33.0,99.0,25,human_tracking_gold
01,270,5063,130.0,174.0,25,human_tracking_gold
01,270,5065,152.0,147.0,25,human_tracking_gold
01,270,5067,147.0,166.0,25,human_tracking_gold
01,270,5074,109.0,197.0,25,human_tracking_gold
01,270,5075,158.0,215.0,25,human_tracking_gold
01,270,5079,171.0,233.0,25,human_tracking_gold
01,270,5080,186.0,205.0,25,human_tracking_gold
01,270,5082,142.0,230.0,25,human_tracking_gold
01,270,5084,93.0,260.0,25,human_tracking_gold
01,270,5088,203.0,92.0,25,human_tracking_gold
01,270,5089,203.0,119.0,25,human_tracking_gold
01,270,5095,232.0,86.0,25,human_tracking_gold
01,270,5096,230.0,51.0,25,human_tracking_gold
01,270,5102,215.0,84.0,25,human_tracking_gold
01,270,5103,212.0,65.0,25,human_tracking_gold
01,270,5109,217.0,53.0,25,human_tracking_gold
01,270,5110,194.0,31.0,25,human_tracking_gold
01,270,5112,178.0,53.0,25,human_tracking_gold
01,270,5113,183.0,38.0,25,human_tracking_gold
01,270,5115,222.0,71.0,25,human_tracking_gold
01,270,5116,204.0,41.0,25,human_tracking_gold
01,270,5121,228.0,251.0,25,human_tracking_gold
01,270,5123,125.0,271.0,25,human_tracking_gold
01,270,5125,95.0,310.0,25,human_tracking_gold
01,270,5136,125.0,323.0,25,human_tracking_gold
01,270,5137,96.0,324.5,30,human_tracking_gold
01,270,5145,57.0,366.0,25,human_tracking_gold
01,270,5146,109.0,343.0,25,human_tracking_gold
01,270,5147,95.0,343.0,25,human_tracking_gold
01,270,5149,111.0,326.0,25,human_tracking_gold
01,270,5150,80.0,341.0,25,human_tracking_gold
01,270,5157,147.0,471.0,25,human_tracking_gold
01,270,5159,108.0,499.0,25,human_tracking_gold
01,270,5162,101.0,530.0,25,human_tracking_gold
01,270,5163,192.0,507.0,35,human_tracking_gold
01,270,5166,96.0,450.0,25,human_tracking_gold
01,270,5167,142.0,460.0,25,human_tracking_gold
01,270,5174,220.0,431.0,25,human_tracking_gold
01,270,5175,195.0,445.0,25,human_tracking_gold
01,270,5179,145.0,436.0,25,human_tracking_gold
01,270,5181,170.0,397.0,25,human_tracking_gold
01,270,5182,161.0,413.0,25,human_tracking_gold
01,270,5188,261.0,420.0,25,human_tracking_gold
01,270,5189,242.0,414.0,25,human_tracking_gold
01,270,5195,291.0,517.0,25,human_tracking_gold
01,270,5196,282.0,552.0,25,human_tracking_gold
01,270,5202,165.0,271.0,25,human_tracking_gold
01,270,5203,142.0,279.0,25,human_tracking_gold
01,270,5205,193.0,255.0,25,human_tracking_gold
01,270,5206,214.0,258.0,25,human_tracking_gold
01,270,5212,208.0,269.0,25,human_tracking_gold
01,270,5215,218.0,289.0,25,human_tracking_gold
01,270,5217,203.0,284.0,25,human_tracking_gold
01,270,5222,222.0,316.0,25,human_tracking_gold
01,270,5224,208.0,301.0,25,human_tracking_gold
01,270,5225,201.0,309.0,25,human_tracking_gold
01,270,5231,192.0,392.0,25,human_tracking_gold
01,270,5232,201.0,360.0,25,human_tracking_gold
01,270,5234,197.0,342.0,25,human_tracking_gold
01,270,5235,189.0,323.0,25,human_tracking_gold
01,270,5243,192.0,373.0,25,human_tracking_gold
01,270,5244,187.0,350.0,25,human_tracking_gold
01,270,5250,184.0,387.0,25,human_tracking_gold
01,270,5251,180.0,368.0,25,human_tracking_gold
01,270,5257,199.0,426.0,25,human_tracking_gold
01,270,5271,220.0,360.0,25,human_tracking_gold
01,270,5272,222.0,379.0,25,human_tracking_gold
01,270,5278,250.0,329.0,25,human_tracking_gold
01,270,5279,246.0,349.0,25,human_tracking_gold
01,270,5285,287.0,342.0,25,human_tracking_gold
01,270,5286,290.0,331.0,25,human_tracking_gold
01,270,5287,281.0,350.0,25,human_tracking_gold
01,270,5295,298.0,345.0,25,human_tracking_gold
01,270,5297,260.0,139.0,25,human_tracking_gold
01,270,5299,238.0,124.0,25,human_tracking_gold
01,270,5305,287.0,125.0,25,human_tracking_gold
01,270,5306,257.0,121.0,25,human_tracking_gold
01,270,5308,279.0,140.0,25,human_tracking_gold
01,270,5309,273.0,129.0,25,human_tracking_gold
01,270,5315,299.0,140.0,25,human_tracking_gold
01,270,5316,301.0,117.0,25,human_tracking_gold
01,270,5319,282.0,161.0,25,human_tracking_gold
01,270,5320,304.0,183.0,25,human_tracking_gold
01,270,5326,350.0,178.0,25,human_tracking_gold
01,270,5327,332.0,158.0,25,human_tracking_gold
01,270,5329,323.0,124.0,25,human_tracking_gold
01,270,5330,300.0,86.0,25,human_tracking_gold
01,270,5336,332.0,131.0,25,human_tracking_gold
01,270,5337,347.0,165.0,25,human_tracking_gold
01,270,5339,337.0,103.0,25,human_tracking_gold
01,270,5340,351.0,80.0,25,human_tracking_gold
01,270,5344,397.5,377.0,30,human_tracking_gold
01,270,5345,329.0,357.0,25,human_tracking_gold
01,270,5349,378.0,466.0,25,human_tracking_gold
01,270,5350,372.0,399.0,25,human_tracking_gold
01,270,5352,400.0,461.0,25,human_tracking_gold
01,270,5354,355.0,494.0,25,human_tracking_gold
01,270,5357,410.0,514.0,25,human_tracking_gold
01,270,5358,385.0,522.0,25,human_tracking_gold
01,270,5361,461.0,507.0,25,human_tracking_gold
01,270,5362,432.0,511.5,30,human_tracking_gold
01,270,5368,419.0,32.0,25,human_tracking_gold
01,270,5369,398.0,39.0,25,human_tracking_gold
01,270,5373,446.0,56.0,25,human_tracking_gold
01,270,5376,461.0,57.0,25,human_tracking_gold
01,270,5377,467.0,69.0,25,human_tracking_gold
01,270,5381,422.0,62.0,25,human_tracking_gold
01,270,5385,388.0,108.0,25,human_tracking_gold
01,270,5388,428.0,80.0,25,human_tracking_gold
01,270,5398,388.0,155.0,25,human_tracking_gold
01,270,5402,414.0,165.0,25,human_tracking_gold
01,270,5411,459.0,45.0,25,human_tracking_gold
01,270,5412,472.0,39.0,25,human_tracking_gold
01,270,5415,500.0,37.0,25,human_tracking_gold
01,270,5416,519.0,44.0,25,human_tracking_gold
01,270,5421,491.0,30.0,25,human_tracking_gold
01,270,5431,526.0,91.0,25,human_tracking_gold
01,270,5432,500.0,90.0,25,human_tracking_gold
01,270,5434,485.0,112.0,25,human_tracking_gold
01,270,5435,481.0,103.0,25,human_tracking_gold
01,270,5438,523.0,125.0,25,human_tracking_gold
01,270,5439,508.0,120.0,25,human_tracking_gold
01,270,5442,535.0,170.0,25,human_tracking_gold
01,270,5443,510.0,135.0,25,human_tracking_gold
01,270,5455,517.0,440.0,25,human_tracking_gold
01,270,5458,515.0,517.0,25,human_tracking_gold
01,270,5468,581.0,501.0,25,human_tracking_gold
01,270,5469,562.0,506.0,25,human_tracking_gold
01,270,5471,590.0,478.0,25,human_tracking_gold
01,270,5473,600.0,459.0,25,human_tracking_gold
01,270,5476,566.0,462.0,25,human_tracking_gold
01,270,5477,543.0,442.0,25,human_tracking_gold
01,270,5480,527.0,413.0,25,human_tracking_gold
01,270,5481,531.0,434.0,25,human_tracking_gold
01,270,5484,487.0,414.0,25,human_tracking_gold
01,270,5485,479.0,388.0,25,human_tracking_gold
01,270,5495,472.0,421.0,25,human_tracking_gold
01,270,5496,453.0,427.0,25,human_tracking_gold
01,270,5499,446.0,385.0,25,human_tracking_gold
01,270,5500,431.0,387.0,25,human_tracking_gold
01,270,5515,682.0,501.0,25,human_tracking_gold
01,270,5517,638.0,544.0,25,human_tracking_gold
01,270,5522,585.0,546.0,25,human_tracking_gold
01,270,5525,674.0,485.0,25,human_tracking_gold
01,270,5533,695.0,483.0,25,human_tracking_gold
01,270,5534,692.0,472.0,25,human_tracking_gold
01,270,5537,687.0,452.0,25,human_tracking_gold
01,270,5538,688.0,416.0,25,human_tracking_gold
01,270,5542,638.0,447.0,25,human_tracking_gold
01,270,5543,607.0,404.0,25,human_tracking_gold
01,270,5546,565.0,425.0,25,human_tracking_gold
01,270,5547,564.0,409.0,25,human_tracking_gold
01,270,5550,600.0,419.0,25,human_tracking_gold
01,270,5552,608.0,438.0,25,human_tracking_gold
01,270,5555,662.0,417.0,25,human_tracking_gold
01,270,5556,635.0,396.0,25,human_tracking_gold
01,270,5560,659.0,397.0,25,human_tracking_gold
01,270,5562,661.0,377.0,25,human_tracking_gold
01,270,5566,644.0,381.0,25,human_tracking_gold
01,270,5567,623.0,383.0,25,human_tracking_gold
01,270,5570,613.0,187.0,25,human_tracking_gold
01,270,5571,490.0,128.0,25,human_tracking_gold
01,270,5574,546.0,73.0,25,human_tracking_gold
01,270,5575,510.0,98.0,25,human_tracking_gold
01,270,5578,560.0,122.0,25,human_tracking_gold
01,270,5579,540.0,107.0,25,human_tracking_gold
01,270,5582,553.0,135.0,25,human_tracking_gold
01,270,5583,534.0,116.0,25,human_tracking_gold
01,270,5586,532.0,196.0,25,human_tracking_gold
01,270,5587,521.0,153.0,25,human_tracking_gold
01,270,5595,582.0,115.0,25,human_tracking_gold
01,270,5596,577.0,97.0,25,human_tracking_gold
01,270,5598,594.0,175.0,25,human_tracking_gold
01,270,5600,570.0,144.0,25,human_tracking_gold
01,270,5604,601.0,102.0,25,human_tracking_gold
01,270,5605,596.0,85.0,25,human_tracking_gold
01,270,5608,625.0,82.0,25,human_tracking_gold
01,270,5609,611.0,82.0,25,human_tracking_gold
01,270,5612,577.0,83.0,25,human_tracking_gold
01,270,5613,564.0,72.0,25,human_tracking_gold
01,270,5617,575.0,57.0,25,human_tracking_gold
01,270,5618,552.0,39.0,25,human_tracking_gold
01,270,5621,673.0,102.0,25,human_tracking_gold
01,270,5622,679.0,93.0,25,human_tracking_gold
01,270,5626,528.0,211.0,25,human_tracking_gold
01,270,5627,546.0,172.0,25,human_tracking_gold
01,270,5634,578.0,230.0,25,human_tracking_gold
01,270,5635,631.0,167.0,25,human_tracking_gold
01,270,5638,566.0,246.0,25,human_tracking_gold
01,270,5639,567.0,189.0,25,human_tracking_gold
01,270,5642,503.0,238.0,25,human_tracking_gold
01,270,5646,490.0,265.0,25,human_tracking_gold
01,270,5647,471.0,257.0,25,human_tracking_gold
01,270,5649,508.0,297.0,25,human_tracking_gold
01,270,5651,470.0,265.0,25,human_tracking_gold
01,270,5654,494.0,281.0,25,human_tracking_gold
01,270,5655,449.0,260.0,25,human_tracking_gold
01,270,5657,503.0,268.0,25,human_tracking_gold
01,270,5659,477.0,234.0,25,human_tracking_gold
01,270,5662,521.0,347.0,25,human_tracking_gold
01,270,5663,524.0,327.0,25,human_tracking_gold
01,270,5666,691.0,359.0,25,human_tracking_gold
01,270,5668,687.0,329.0,25,human_tracking_gold
01,270,5671,686.0,342.0,25,human_tracking_gold
01,270,5672,666.0,344.0,25,human_tracking_gold
01,270,5674,650.0,328.0,25,human_tracking_gold
01,270,5684,683.0,293.0,25,human_tracking_gold
01,270,5685,677.0,287.0,25,human_tracking_gold
01,270,5694,575.0,333.0,25,human_tracking_gold
01,270,5696,578.0,322.0,25,human_tracking_gold
01,270,5703,525.0,301.0,25,human_tracking_gold
01,270,5705,520.0,288.0,25,human_tracking_gold
01,270,5707,649.0,262.0,25,human_tracking_gold
01,270,5711,634.0,275.0,25,human_tracking_gold
01,270,5712,614.0,300.0,25,human_tracking_gold
01,270,5718,686.0,231.0,25,human_tracking_gold
01,270,5719,681.0,245.0,25,human_tracking_gold
01,270,5720,622.0,289.0,25,human_tracking_gold
01,270,5722,670.0,252.0,25,human_tracking_gold
01,270,5723,680.0,319.0,25,human_tracking_gold
01,270,5729,637.0,261.0,25,human_tracking_gold
01,270,5730,608.0,289.0,25,human_tracking_gold
01,270,5732,626.0,269.0,25,human_tracking_gold
01,270,5733,605.0,262.0,25,human_tracking_gold
01,270,5736,656.0,246.0,25,human_tracking_gold
01,270,5737,664.0,229.0,25,human_tracking_gold
01,270,5739,653.0,234.0,25,human_tracking_gold
01,270,5741,632.0,246.0,25,human_tracking_gold
01,270,5743,607.0,246.0,25,human_tracking_gold
01,270,5745,586.0,262.0,25,human_tracking_gold
01,270,5748,614.0,276.0,25,human_tracking_gold
01,270,5749,588.0,248.0,25,human_tracking_gold
01,270,5755,569.0,297.0,25,human_tracking_gold
01,270,5756,576.0,277.0,25,human_tracking_gold
01,270,5758,578.0,293.0,25,human_tracking_gold
01,270,5759,572.0,305.0,25,human_tracking_gold
01,270,5761,678.0,229.0,25,human_tracking_gold
01,270,5763,581.0,191.0,25,human_tracking_gold
01,270,5765,571.0,214.0,25,human_tracking_gold
01,270,5768,562.0,228.0,25,human_tracking_gold
01,270,5769,561.0,198.0,25,human_tracking_gold
01,270,5771,555.0,213.0,25,human_tracking_gold
01,270,5773,551.0,234.0,25,human_tracking_gold
01,270,5778,468.0,185.0,25,human_tracking_gold
01,270,5781,565.0,292.0,25,human_tracking_gold
01,270,5782,545.0,297.0,25,human_tracking_gold
01,270,5785,541.0,286.0,25,human_tracking_gold
01,270,5786,534.0,258.0,25,human_tracking_gold
01,270,5789,547.0,275.0,25,human_tracking_gold
01,270,5790,553.0,248.0,25,human_tracking_gold
01,270,5793,545.0,256.0,25,human_tracking_gold
01,270,5794,537.0,236.0,25,human_tracking_gold
01,270,5797,40.0,360.0,25,human_tracking_gold
01,270,5805,479.0,373.0,25,human_tracking_gold
01,270,5806,445.0,356.0,25,human_tracking_gold
01,270,5808,459.0,364.0,25,human_tracking_gold
01,270,5809,437.0,332.0,25,human_tracking_gold
01,270,5813,178.0,311.0,25,human_tracking_gold
01,270,5814,163.0,339.0,25,human_tracking_gold
01,270,5816,146.0,343.0,25,human_tracking_gold
01,270,5817,136.0,335.0,25,human_tracking_gold
01,270,5825,389.0,125.0,25,human_tracking_gold
01,270,5838,419.0,73.0,25,human_tracking_gold
01,270,5842,449.0,102.0,25,human_tracking_gold
01,270,5843,428.0,94.0,25,human_tracking_gold
01,270,5846,471.0,113.0,25,human_tracking_gold
01,270,5849,455.0,94.0,25,human_tracking_gold
01,270,5850,437.0,88.0,25,human_tracking_gold
01,270,5853,384.0,19.0,25,human_tracking_gold
01,270,5854,384.0,31.0,25,human_tracking_gold
01,270,5857,359.0,60.0,25,human_tracking_gold
01,270,5858,368.0,43.0,25,human_tracking_gold
01,270,5860,328.0,174.0,25,human_tracking_gold
01,270,5861,335.0,171.0,25,human_tracking_gold
01,270,20210,165.0,302.0,25,human_tracking_gold
01,270,20425,437.0,25.0,25,human_tracking_gold
01,270,20493,456.0,412.0,25,human_tracking_gold
01,270,20887,119.0,84.0,25,human_tracking_gold
01,270,20888,99.0,88.0,25,human_tracking_gold
01,270,20891,108.5,74.0,30,human_tracking_gold
01,270,20892,149.0,93.0,25,human_tracking_gold
01,270,20895,114.0,95.0,25,human_tracking_gold
01,270,20897,129.0,96.0,25,human_tracking_gold
01,270,21012,429.0,537.0,25,human_tracking_gold
01,270,21015,484.0,537.0,25,human_tracking_gold
01,270,21016,494.0,524.0,25,human_tracking_gold
01,270,21323,172.0,96.0,25,human_tracking_gold
01,270,21324,162.0,88.0,25,human_tracking_gold
01,270,21326,59.5,44.0,30,human_tracking_gold
01,270,21327,72.0,44.0,25,human_tracking_gold
01,270,21329,91.0,51.0,25,human_tracking_gold
01,270,21330,107.0,53.0,25,human_tracking_gold
01,270,21332,35.0,20.0,25,human_tracking_gold
01,270,21333,47.5,24.0,30,human_tracking_gold
01,270,21336,32.0,32.0,25,human_tracking_gold
01,270,21338,229.0,102.0,25,human_tracking_gold
01,270,21339,217.5,100.0,30,human_tracking_gold
01,270,21341,105.0,46.0,25,human_tracking_gold
01,270,21342,105.0,40.0,25,human_tracking_gold
01,270,21345,42.0,104.0,25,human_tracking_gold
01,270,21346,43.0,92.0,25,human_tracking_gold
01,270,21349,60.0,56.0,25,human_tracking_gold
01,270,21350,59.0,66.0,25,human_tracking_gold
01,270,21351,50.0,55.0,25,human_tracking_gold
01,270,21353,48.0,153.0,25,human_tracking_gold
01,270,21354,39.0,166.0,25,human_tracking_gold
01,270,21357,71.0,98.0,25,human_tracking_gold
01,270,21358,80.0,101.0,25,human_tracking_gold
01,270,21360,127.0,224.0,25,human_tracking_gold
01,270,21361,118.0,220.0,25,human_tracking_gold
01,270,21363,133.0,33.0,25,human_tracking_gold
01,270,21364,138.0,24.0,25,human_tracking_gold
01,270,21368,51.0,111.0,25,human_tracking_gold
01,270,21369,61.0,106.5,30,human_tracking_gold
01,270,21371,141.0,146.0,25,human_tracking_gold
01,270,21372,136.0,159.0,25,human_tracking_gold
01,270,21374,115.0,155.0,25,human_tracking_gold
01,270,21375,109.0,150.0,25,human_tracking_gold
01,270,21377,120.0,175.0,25,human_tracking_gold
01,270,21378,118.0,164.0,25,human_tracking_gold
01,270,21380,127.0,190.0,25,human_tracking_gold
01,270,21381,138.0,207.0,25,human_tracking_gold
01,270,21382,28.0,208.0,25,human_tracking_gold
01,270,21433,21.0,193.0,25,human_tracking_gold
01,270,21476,233.0,235.0,25,human_tracking_gold
01,270,21477,237.0,245.0,25,human_tracking_gold
01,270,21479,253.0,319.0,25,human_tracking_gold
01,270,21480,259.0,310.0,25,human_tracking_gold
01,270,21482,212.0,312.0,25,human_tracking_gold
01,270,21483,209.0,327.5,30,human_tracking_gold
01,270,21500,194.0,276.0,25,human_tracking_gold
01,270,21501,182.0,291.0,25,human_tracking_gold
01,270,21504,192.0,305.0,25,human_tracking_gold
01,270,21507,233.0,397.0,25,human_tracking_gold
01,270,21508,235.0,371.0,25,human_tracking_gold
01,270,21510,219.0,410.0,25,human_tracking_gold
01,270,21511,223.0,395.0,25,human_tracking_gold
01,270,21513,204.0,376.0,25,human_tracking_gold
01,270,21514,203.0,391.0,25,human_tracking_gold
01,270,21516,201.0,405.0,25,human_tracking_gold
01,270,21517,208.0,407.0,25,human_tracking_gold
01,270,21519,261.0,433.0,25,human_tracking_gold
01,270,21520,278.0,425.0,25,human_tracking_gold
01,270,21521,230.0,439.0,25,human_tracking_gold
01,270,21523,244.0,429.0,25,human_tracking_gold
01,270,21525,177.0,408.0,25,human_tracking_gold
01,270,21526,188.0,415.0,25,human_tracking_gold
01,270,21528,300.0,365.0,25,human_tracking_gold
01,270,21529,308.0,376.0,25,human_tracking_gold
01,270,21531,289.0,364.0,25,human_tracking_gold
01,270,21532,289.0,376.0,25,human_tracking_gold
01,270,21547,311.0,362.0,25,human_tracking_gold
01,270,21548,322.0,369.0,25,human_tracking_gold
01,270,21582,213.0,429.0,25,human_tracking_gold
01,270,21583,208.0,425.0,25,human_tracking_gold
01,270,21594,81.0,382.0,25,human_tracking_gold
01,270,21595,82.0,391.0,25,human_tracking_gold
01,270,21597,95.0,401.0,25,human_tracking_gold
01,270,21598,106.0,403.0,25,human_tracking_gold
